search_query,search_city,search_state,business_id,name,phone_number,full_address,city,state,latitude,longitude,rating,review_count,website,place_link,types,price_level,is_claimed,verified,timezone,working_hours,review_1_author,review_1_rating,review_1_text,review_1_date,review_1_response,review_2_author,review_2_rating,review_2_text,review_2_date,review_2_response,review_3_author,review_3_rating,review_3_text,review_3_date,review_3_response,review_4_author,review_4_rating,review_4_text,review_4_date,review_4_response,review_5_author,review_5_rating,review_5_text,review_5_date,review_5_response,review_6_author,review_6_rating,review_6_text,review_6_date,review_6_response,review_7_author,review_7_rating,review_7_text,review_7_date,review_7_response,review_8_author,review_8_rating,review_8_text,review_8_date,review_8_response,review_9_author,review_9_rating,review_9_text,review_9_date,review_9_response,review_10_author,review_10_rating,review_10_text,review_10_date,review_10_response,review_11_author,review_11_rating,review_11_text,review_11_date,review_11_response,review_12_author,review_12_rating,review_12_text,review_12_date,review_12_response,review_13_author,review_13_rating,review_13_text,review_13_date,review_13_response,review_14_author,review_14_rating,review_14_text,review_14_date,review_14_response,review_15_author,review_15_rating,review_15_text,review_15_date,review_15_response,review_16_author,review_16_rating,review_16_text,review_16_date,review_16_response,review_17_author,review_17_rating,review_17_text,review_17_date,review_17_response,review_18_author,review_18_rating,review_18_text,review_18_date,review_18_response,review_19_author,review_19_rating,review_19_text,review_19_date,review_19_response,review_20_author,review_20_rating,review_20_text,review_20_date,review_20_response,photo_1,photo_2,photo_3,photo_4,photo_5,photo_6,photo_7,photo_8,photo_9,photo_10,photo_11,photo_12,photo_13,photo_14,photo_15,photo_16,photo_17,photo_18,photo_19,photo_20
,,,0x80c2b95e74b4ee53:0xb07ae69d000ad79a,Unique Magic Entertainment - Michael Stellman,+13105718993,,,Open 24 hours,46.423669,-129.9427086,5,,http://www.michaelstellman.com/,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x80c2b95e74b4ee53:0xb07ae69d000ad79a,Magician; Service establishment,,TRUE,TRUE,America/Los_Angeles,Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours; Monday: Open 24 hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://lh5.googleusercontent.com/p/AF1QipOevof11dwYm047fLDKuZjoBysjYrxrqdi9ydQI=w203-h135-k-no,https://lh5.googleusercontent.com/p/AF1QipMOkkjDRU_VQFpCdQumbtzwoQe2b8TN9Pg3nhqM=w203-h270-k-no,https://lh5.googleusercontent.com/p/AF1QipOgMwLBS9cx4b9EVug2pWM9mqfirZt1shq4naDU=w203-h135-k-no,https://lh5.googleusercontent.com/p/AF1QipOWlmAvmXzja7rV37HQmJ7pTHBf_vNHpY-6uqfh=w203-h270-k-no,https://lh5.googleusercontent.com/p/AF1QipPIrRTcKwWgydaHgag0SO53O-xMi37v1oN_KqSG=w203-h152-k-no,https://lh5.googleusercontent.com/p/AF1QipNLh62hmXcwdrZdwqa0FyMt8uh2iyLuVxEnQWJe=w205-h100-k-no,https://lh5.googleusercontent.com/p/AF1QipMWD04cIh5j8-opzveKqFkJC1zyEVn_2RT5zAFI=w203-h135-k-no,https://lh5.googleusercontent.com/p/AF1QipPAAG-D7Roe4-qSvDC8WvK3j5PDWNHa4FsZFWA5=w203-h270-k-no,https://lh5.googleusercontent.com/p/AF1QipNA3ecndRd3jEpPtmmW1KR_T8UfYgRQlUI68FUu=w203-h135-k-no,,,,,,,,,,,
,,,0x80c2bfcb38870be3:0xe0fac4cd55d9f02c,Magical Katrina Female Magician and Mentalist,+13233645768,,,Open 24 hours,36.0124394,-120.5988934,5,,http://magicalkatrina.com/,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x80c2bfcb38870be3:0xe0fac4cd55d9f02c,Magician; Service establishment,,TRUE,TRUE,America/Los_Angeles,Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours; Monday: Open 24 hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://lh5.googleusercontent.com/p/AF1QipOSHNi4urGA4pCmEYTRTlJQp1RUhUIO915gsfVN=w203-h203-k-no,https://lh5.googleusercontent.com/p/AF1QipMaRH_B59wkcU6_V45JUrZpzzTaZOyvzxNVG_MH=w216-h100-k-no,https://lh5.googleusercontent.com/p/AF1QipMmj4EOwKSGP1iTwamSZbJnp4GwaaMjx1uGyKv7=w203-h152-k-no,https://lh5.googleusercontent.com/p/AF1QipMCTpkG0_t3wKTGCngBoc-zBA_iJ7qhyvLsV-MD=w203-h304-k-no,https://lh5.googleusercontent.com/p/AF1QipOtiPI0QtO-T5P5blzt5kha2irdwLDWFz9yVL_d=w203-h135-k-no,https://lh5.googleusercontent.com/p/AF1QipMn8WeGJC2o4Le8QNKvAczU1KTIF8_1t6-LtPAO=w203-h135-k-no,https://lh5.googleusercontent.com/p/AF1QipNXD5lZvjLywa6e2oPA8dWBaMwqkuuAXojSbowf=w203-h304-k-no,https://lh5.googleusercontent.com/p/AF1QipNLyq5faGXztAtoedBYkjatTyEivnU7aSgiSXjS=w203-h135-k-no,https://lh5.googleusercontent.com/p/AF1QipOII2Wpmb8LP7xJXsJ3OFSRSf5-s-dN8r53N6Ax=w203-h135-k-no,,,,,,,,,,,
,,,0x80c2bf3b7c6c7c57:0xa4bc1e3c7c45a43e,Black Rabbit Rose Magic,+13234611464,"Black Rabbit Rose Magic, 1719 N Hudson Ave, Los Angeles, CA 90028","Los Angeles, CA",,34.101771,-118.3321681,4.6,,http://www.blackrabbitrose.com/,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x80c2bf3b7c6c7c57:0xa4bc1e3c7c45a43e,Magician; Bar; Performing arts theater; Restaurant,$$$,TRUE,TRUE,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://lh5.googleusercontent.com/p/AF1QipMTuoAu9JZWLb-ICpSCY7JV4eOsWNroZ-lvESAa=w203-h135-k-no,https://lh5.googleusercontent.com/p/AF1QipP7RFyR-iLxptKqrz3E5Iecfj354BU9WDpXBX-E=w203-h152-k-no,https://lh5.googleusercontent.com/p/AF1QipNcF6d9u8cZQW089FuYlSaS7aLPzO0STewT5ytt=w203-h270-k-no,https://lh5.googleusercontent.com/p/AF1QipNfjyMP4CCRQdKTjxIQRwahGtQbM08d8C99Lu48=w203-h114-k-no,https://lh5.googleusercontent.com/p/AF1QipOl7EwSg12BG3gubMwqoVJwzZCb5LvkOPfpwAJv=w203-h270-k-no,https://lh5.googleusercontent.com/p/AF1QipNBbcuAT20O3NzNMn4ABsfvZLTc-Jx3o05JReIi=w203-h270-k-no,https://lh5.googleusercontent.com/p/AF1QipNu2fN317EKEQGnsNVVDvNj1QQMIyYyVZwtv76-=w203-h152-k-no,https://lh5.googleusercontent.com/p/AF1QipPzC9d9p5BnAHlNNh0m8g8yupVNR9WSIEU4lIRn=w203-h270-k-no,https://lh5.googleusercontent.com/p/AF1QipPk_swJOtAXT-yy1kcjnJVwykLCViq4G5o-bmf9=w203-h270-k-no,,,,,,,,,,,
,,,0x80c2c7022a1f7825:0x65b82d8ec090b1ff,Los Angeles Magic Zany Zoe - Magic Castle Magician,+13232525766,"Los Angeles Magic Zany Zoe - Magic Castle Magician, 1 S Bonnie Brae St, Los Angeles, CA 90006","Los Angeles, CA",Open 24 hours,34.0417284,-118.2828908,5,,https://www.zanyzoe.com/,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x80c2c7022a1f7825:0x65b82d8ec090b1ff,Magician,,TRUE,TRUE,America/Los_Angeles,Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours; Monday: Open 24 hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://lh5.googleusercontent.com/p/AF1QipMXIxAeiOrH2vRtjS7bBnqmIgGFzopHwXk79VWA=w203-h252-k-no,https://lh5.googleusercontent.com/p/AF1QipPzTvtIlw38Un9OvmK_v9r6WO-C2R2Q19H167jK=w203-h253-k-no,https://lh5.googleusercontent.com/p/AF1QipPfVwsZu1JYjN04fmkM21fngGgReWIc3ZidQJqa=w203-h152-k-no,https://lh5.googleusercontent.com/p/AF1QipOCA-gTj12DqetJeeF8Pl96xRWxrsUIramhgBZT=w203-h270-k-no,https://lh5.googleusercontent.com/p/AF1QipPBFCPVyRBSIbyGhOXznezm3mz3uQUlrL7AMo1x=w203-h114-k-no,https://lh5.googleusercontent.com/p/AF1QipMvSJrMDCGoYKSp-hfbzdDnG1mtUlSbVh6AtqEr=w203-h304-k-no,https://lh5.googleusercontent.com/p/AF1QipNH3wrnprak62AMJuinjWp2GFDtshJ_adGiPPJg=w203-h135-k-no,https://lh5.googleusercontent.com/p/AF1QipOSyBg7zznbOzX1rvC6ZQr3M18im_4Sv7ht6op2=w203-h114-k-no,https://lh5.googleusercontent.com/p/AF1QipOfqWmpAD-ACtm0lEhHKyDuQ0jHcV41A_3djf1v=w203-h253-k-no,,,,,,,,,,,
,,,0x80c2bf67ee7c807f:0x638607a45128a987,Paul Roffman magic and mind reading Los Angeles,+13233150298,"Paul Roffman magic and mind reading Los Angeles, 1417 N Vista St, Los Angeles, CA 90046","Los Angeles, CA",Open 24 hours,34.096421,-118.352085,5,,http://www.paulroffman.com/,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x80c2bf67ee7c807f:0x638607a45128a987,Magician; Entertainer; Event planner,,TRUE,TRUE,America/Los_Angeles,Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours; Monday: Open 24 hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://lh5.googleusercontent.com/p/AF1QipOjO9ARKHedI3aToc7uzHu2g35YPuAF7TRdD68V=w203-h304-k-no,https://lh5.googleusercontent.com/p/AF1QipPZJaS1KT2nypbfn4IZ0MCScmccLrpze3ptBuCw=w203-h270-k-no,https://lh5.googleusercontent.com/p/AF1QipPYDiQcAUVpOozQWIRcA5CneW8y-mbo6C_vXf2A=w203-h152-k-no,https://lh5.googleusercontent.com/p/AF1QipOw2IEVjVVSGzGNL1VlqgHloZaAGre4iMxfbn1m=w203-h270-k-no,https://lh5.googleusercontent.com/p/AF1QipPRVc601ZRu7PxKgmJLywoxz-aq6O6tB28Mxo07=w203-h270-k-no,https://lh5.googleusercontent.com/p/AF1QipO142UGypMMz1mPABKgNrqU4-8jvVUvJlbYbVuT=w203-h135-k-no,https://lh5.googleusercontent.com/p/AF1QipPLz5ntd9UIdshruvrcSlj614hBPVsGsYrN9Uio=w203-h270-k-no,https://lh5.googleusercontent.com/p/AF1QipPvktRx0K9Apzwjv8DzPpwne7zzRQ0IkVla7iLs=w203-h270-k-no,https://lh5.googleusercontent.com/p/AF1QipNzyxFRHG_XKsL65nxfsJ9fcip6LbGw546E8_gT=w203-h304-k-no,,,,,,,,,,,
,,,0x80c2bfeee98657eb:0xb08c7b64224ee6b8,Omni Magic Entertainment / Johnny Wu Magic,+16262427710,,,Open 24 hours,51.2072,-121.9883,5,,http://www.omnimagic.co/,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x80c2bfeee98657eb:0xb08c7b64224ee6b8,Magician; Service establishment,,TRUE,TRUE,America/Los_Angeles,Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours; Monday: Open 24 hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://lh5.googleusercontent.com/p/AF1QipOk6XGnpErsGBD0X_mjfcWC5mdG3cE0acOMqtyo=w203-h135-k-no,https://lh5.googleusercontent.com/p/AF1QipP8aF9q5JFYxBmjknKv5ypiOUuPVsEcao4C2VUa=w203-h203-k-no,https://lh5.googleusercontent.com/p/AF1QipP_P6OQkdd6HWeSwd8THeYCDvMUZByj8lF-MzVV=w203-h135-k-no,https://lh5.googleusercontent.com/p/AF1QipNWMveo-oF0S3fjYjCC50Sd3w6S2nGKWmNmwilB=w203-h135-k-no,https://lh5.googleusercontent.com/p/AF1QipNEkcEKHiubi577DRQDQ4aig3i6IBqukIObtoHK=w203-h135-k-no,https://lh5.googleusercontent.com/p/AF1QipOCXSLButdLOIvFZinUj8wkwPU8ua_UBlGHbx-Y=w203-h134-k-no,https://lh5.googleusercontent.com/p/AF1QipOkSpUFXBOhPsV9wdQxQOL5jc7dHSCYEDJAwblp=w203-h270-k-no,https://lh5.googleusercontent.com/p/AF1QipOIlaynn4WTpuf6UOK9IC9sr6TEYUcvwaA6xa_x=w203-h128-k-no,https://lh5.googleusercontent.com/p/AF1QipOh51l5RDGF4_hGVJ94VBwWF0CHDLI3pPX3c2Lv=w203-h135-k-no,,,,,,,,,,,
,,,0x80c2bb658f5bfc6f:0x34ac80cff67a4f93,Tetro Magic,+14243275584,,,Open 24 hours,33.786671,-118.2586442,5,,https://tetromagic.com/,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x80c2bb658f5bfc6f:0x34ac80cff67a4f93,Magician; Service establishment; Event planner,,TRUE,TRUE,America/Los_Angeles,Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours; Monday: Open 24 hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://lh5.googleusercontent.com/p/AF1QipN0CyxBy7po5tGH4u9pAVURG5MuQPQDV0tSjnzi=w203-h203-k-no,https://lh5.googleusercontent.com/p/AF1QipPQYcLhsYWMuwPFkukAtPeQuCHAnM52dnZdvqXc=w203-h272-k-no,https://lh5.googleusercontent.com/p/AF1QipORdxzvgdNSbCKG4sX0uTzBs_qWU4GfbPASElRk=w203-h156-k-no,https://lh5.googleusercontent.com/p/AF1QipOlhCxUKMp5_6GwDRxQ3wDtwXolcZQBVPnjgOwI=w203-h270-k-no,https://lh5.googleusercontent.com/p/AF1QipMxkoBTambeMR5j5mwsLv9gCGhyJK3h4h_RoG88=w203-h253-k-no,https://lh5.googleusercontent.com/p/AF1QipM46oLR02dd-X_AjIUKwSEbf2ANeK8hhhoJRF4z=w203-h135-k-no,https://lh5.googleusercontent.com/p/AF1QipOYOKStEoiLoGOxLWRbpWOGFDYQy87yW0HgLHvZ=w203-h145-k-no,https://lh5.googleusercontent.com/p/AF1QipNe39mYP4PAQLnfNY_37TrPWyBD7xphkoDWU1Vt=w203-h135-k-no,https://lh5.googleusercontent.com/p/AF1QipNfZ1g4GFnH-mPO2PEp6Zwx16bIcr9yzVLZIS3g=w203-h202-k-no,,,,,,,,,,,
,,,0x80c2c1a627b6cb9b:0x2c7f63b327526f6d,Simone Turkington - Los Angeles Magician,+13233255467,"Simone Turkington - Los Angeles Magician, 1920 Hillhurst Ave #333, Los Angeles, CA 90027","Los Angeles, CA",Open 24 hours,34.1060274,-118.2871593,5,,http://magicalsimone.com/,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x80c2c1a627b6cb9b:0x2c7f63b327526f6d,Magician,,TRUE,TRUE,America/Los_Angeles,Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours; Monday: Open 24 hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://lh5.googleusercontent.com/p/AF1QipOnbZJDE-bmEbXZBQapl4NsOSt0xfHTFCz8jaRy=w203-h135-k-no,https://lh5.googleusercontent.com/p/AF1QipNQiIs6z0arHXvoPmK6tXFE1x8TlkKB8g2CdD_t=w203-h270-k-no,https://lh5.googleusercontent.com/p/AF1QipNnw5iSsEZ5sK_It5gsahAbRtoznok4zbnwddQk=w203-h152-k-no,https://lh5.googleusercontent.com/p/AF1QipMIaXTAi-epIvZolih56TIYZ1x6Zt6JxlsbFL-W=w203-h135-k-no,https://lh5.googleusercontent.com/p/AF1QipP9y_HZR3YPRU1xJBp_0Jnn0kgyv5GArKjRFU63=w203-h258-k-no,https://lh5.googleusercontent.com/p/AF1QipMcyGcsYkI1TEb-s1rd2Dpw0y6vxHL-7OZM7Cuz=w203-h135-k-no,https://lh5.googleusercontent.com/p/AF1QipMCSocc4527Ek_SHRkbqyZSGEbi_NnLqc4pwh5B=w203-h135-k-no,https://lh5.googleusercontent.com/p/AF1QipOpIY0FGOJ65MkPk4LToNgm_zlqqcYIsHvOsH3Q=w203-h135-k-no,https://lh5.googleusercontent.com/p/AF1QipPhnDaiZZZwaLOZcYPp8KYVGzA5v8K-U9utTqQv=w203-h135-k-no,,,,,,,,,,,
,,,0x80c2bf21ddeea2db:0xd4da1c77dd94c06c,The Magic Castle,+13238513313,"The Magic Castle, 7001 Franklin Ave, Los Angeles, CA 90028","Los Angeles, CA",Open ⋅ Closes 2 AM,34.104557,-118.3417885,4.7,,http://www.magiccastle.com/,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x80c2bf21ddeea2db:0xd4da1c77dd94c06c,Club; Association / Organization,$$$,TRUE,TRUE,America/Los_Angeles,"Tuesday: 5 PM–2 AM; Wednesday: 5 PM–2 AM; Thursday: 5 PM–2 AM; Friday: 5 PM–2 AM; Saturday: 10 AM–3:30 PM, 5 PM–2 AM; Sunday: 10 AM–3:30 PM, 5 PM–2 AM; Monday: 5 PM–2 AM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://lh5.googleusercontent.com/p/AF1QipN4YoRT59VQq9ITwE-K1PQoj7QBPCDBK9FAdtRk=w203-h114-k-no,https://lh5.googleusercontent.com/p/AF1QipO9cb-NQOirWPv8AmiZX4I_7lqCcG3_Yi9Ofkk4=w203-h270-k-no,https://lh5.googleusercontent.com/p/AF1QipMyPyr9B-PFkBa93RF3ZQHVV10dydj0YkYCrxmA=w203-h113-k-no,https://lh5.googleusercontent.com/p/AF1QipNq5XtxXrhB3x4p_daVaVqjwcXzEBFwxK2mJZDf=w203-h126-k-no,https://lh5.googleusercontent.com/p/AF1QipOLhQYpkgEXzYeQmHblVqB7uNqAIPnEcnoDiyMw=w203-h152-k-no,https://lh5.googleusercontent.com/p/AF1QipN5aIEdNjVerNW2Wcb1Nh1NkIt8iLu4wOhXXFYO=w203-h270-k-no,https://lh5.googleusercontent.com/p/AF1QipNSwe-5TAsrGBSCOWM_n-xQZZfhebzcE7XJ_Png=w203-h270-k-no,https://lh5.googleusercontent.com/p/AF1QipNfsLiyEar6KoI_3g_cRlogx5E4rqKydGzyQtc7=w203-h152-k-no,https://lh5.googleusercontent.com/p/AF1QipOK8US20-3YATJJ1Ju2K7QKifBWNmpYOJ3s_6RY=w203-h152-k-no,,,,,,,,,,,
,,,0x80c2d1968de1ece9:0xb865938ffe1d0896,Los Angeles Magician Arty Loon,+15627060180,"Los Angeles Magician Arty Loon, 930 N Monterey St, Alhambra, CA 91801","Alhambra, CA",Open 24 hours,34.1054228,-118.1308386,5,,https://www.artyloonshow.com/,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x80c2d1968de1ece9:0xb865938ffe1d0896,Magician,,TRUE,TRUE,America/Los_Angeles,Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours; Monday: Open 24 hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://lh5.googleusercontent.com/p/AF1QipNSn8c1p5E4bZBXK-C1w2DxlRdWYP1T0MeDKLeD=w203-h152-k-no,https://lh5.googleusercontent.com/p/AF1QipOMUTi2DDywk7MdbxpVrnF7R-CHq5LmnFMxnK3x=w203-h152-k-no,https://lh5.googleusercontent.com/p/AF1QipNlp_DR1mAugmUWDrKPS2ufbaxIXz1YJhtcigJ6=w203-h152-k-no,https://lh5.googleusercontent.com/p/AF1QipNKHgMLlPnMB8QlGhlMyEp_py7ZPYr_3GoWgBJE=w203-h152-k-no,https://lh5.googleusercontent.com/p/AF1QipO_I8Pyhf1KzML0tkon3j9fVMMXqztAu7-YaIAr=w203-h114-k-no,https://lh5.googleusercontent.com/p/AF1QipPahXVk9gEqlDHghHfabULJT5NPfnGIT9gXfLdL=w203-h152-k-no,https://lh5.googleusercontent.com/p/AF1QipNppTkGjD_OJhepz8S9fuR5ha8HSc24YWLn8ZRI=w203-h152-k-no,https://lh5.googleusercontent.com/p/AF1QipNipyYWXK5gGW00O1xz2KQF8tik09MVpbaFGVfr=w203-h203-k-no,https://lh5.googleusercontent.com/p/AF1QipMCeuGzU02dzzAeLFmU_QFJJwsmljUt3-YwTqk9=w203-h152-k-no,,,,,,,,,,,
,,,0x80c2cf5dc7f9aef5:0xb66018354350afa6,Magic of Rafael,+13233853985,"Magic of Rafael, 127 S Gage Ave, Los Angeles, CA 90063","Los Angeles, CA",Open 24 hours,34.0353099,-118.1850269,4.8,,https://www.rafaelmagic.com/,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x80c2cf5dc7f9aef5:0xb66018354350afa6,Magician; Entertainer,,TRUE,TRUE,America/Los_Angeles,Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours; Monday: Open 24 hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://lh5.googleusercontent.com/p/AF1QipPsoyg99HE6NeUGebk2iYDLctsSXSh0kEaIoeov=w203-h114-k-no,https://lh5.googleusercontent.com/p/AF1QipPps6ZQl7DmRDElVrL-SAig5m3gHe4ZdpceneJI=w203-h271-k-no,https://lh5.googleusercontent.com/p/AF1QipM8AUBBLHY6NqY19UQflHdrh3tlEdjklQpDamGm=w203-h110-k-no,https://lh5.googleusercontent.com/p/AF1QipN74co82dEFOOkI8wCzrjMPfoQ0e3vHYhtlraym=w203-h135-k-no,https://lh5.googleusercontent.com/p/AF1QipPLdpDRKRsqelitfupNgqZQ4dRMPYIEwJ2_4pYO=w203-h112-k-no,https://lh5.googleusercontent.com/p/AF1QipOcY0vWqht-Rw9xz9XDOsB5fpi9Hm75uQTg3l6U=w203-h117-k-no,https://lh5.googleusercontent.com/p/AF1QipN9cGICUdM9vJnv1v3M1fKxcYzhJQ_m4nD7QDbZ=w203-h115-k-no,https://lh5.googleusercontent.com/p/AF1QipPkx_7inuLZlJSlin7diSDiLXb-iANo88g_K9gX=w203-h173-k-no,https://lh5.googleusercontent.com/p/AF1QipNSt5qnLOHeB2oGeik4H2o5AdAr3DdVpz6Iqo_h=w203-h271-k-no,,,,,,,,,,,
,,,0x80c2914207c332c9:0x672abdf8ffddfc5f,Illusions By Allen,+18886244245,,,Open 24 hours,33.8256055,-118.641338,4.9,,http://www.illusionsbyallen.com/,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x80c2914207c332c9:0x672abdf8ffddfc5f,Magician; Entertainer; Service establishment; Party planner,,TRUE,TRUE,America/Los_Angeles,Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours; Monday: Open 24 hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://lh5.googleusercontent.com/p/AF1QipNOQei1d_LFOzdP60BGjK2ZGSk0e82EPMII_HNX=w203-h114-k-no,https://lh5.googleusercontent.com/p/AF1QipM0GNIhbKH2iMN_U30WpwbOhF04LXbn59KQrGLT=w203-h114-k-no,https://lh5.googleusercontent.com/p/AF1QipNjDTEjLfBmdX-s8cM0tBDvNAnsMNd1eIcawelw=w203-h439-k-no,https://lh5.googleusercontent.com/p/AF1QipOPye5jFJNa98T4QMxO4hKBGvfkCxmHnwcpN-9s=w203-h270-k-no,https://lh5.googleusercontent.com/p/AF1QipPOak5s_nbUn8L8xTWoWFSeQJmtM5NSW3ZuA-1Q=w203-h135-k-no,https://lh5.googleusercontent.com/p/AF1QipOZKWdRLvt8oGjXA9oWibjvmEl4yvM6_ZpVwS0n=w203-h135-k-no,https://lh5.googleusercontent.com/p/AF1QipNJkEOismoLeAFHj9qKr4bCFxcIogskGvhXwJuI=w203-h152-k-no,https://lh5.googleusercontent.com/p/AF1QipMSurAUIScP9395Gmri5FRMHQWpbbYr5q-KSxRl=w203-h270-k-no,https://lh5.googleusercontent.com/p/AF1QipNQHXL3I1Kj9ew4JPpjW7RA0El5VMtdQnAorFLA=w203-h270-k-no,,,,,,,,,,,
